railroadcode,railroadname,reportmonth,reportyear,statecode,statename,countycode,countyname,freighttrainmiles,passengertrainmiles,yardswitchingmiles,othertrainmiles,totalmiles,employeemanhours,passengermiles,passengerstransported,locomotivetrainmiles,motortrainmiles,railroadtype,district,railroad_grouping,railroad_smt_grouping,railroad_class,parent_railroad_code,parent_railroad_name,railroad_holding_company,report_key,narrative
LI,Long Island Rail Road,08,1996,36,NEW YORK,81,QUEENS,0.0,0.0,9828.0,0.0,711428.0,1011775.0,186006029.0,6501044.0,147700.0,553900.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081996,
LI,Long Island Rail Road,09,1996,36,NEW YORK,81,QUEENS,0.0,0.0,9236.0,0.0,668536.0,926781.0,169011769.0,6041897.0,138500.0,520800.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091996,
LI,Long Island Rail Road,10,1996,36,NEW YORK,81,QUEENS,0.0,0.0,9817.0,0.0,710617.0,958225.0,188175543.0,6750564.0,144200.0,556600.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101996,
LI,Long Island Rail Road,11,1996,36,NEW YORK,81,QUEENS,0.0,0.0,9138.0,0.0,661438.0,860554.0,163890226.0,5865723.0,136200.0,516100.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111996,
LI,Long Island Rail Road,12,1996,36,NEW YORK,81,QUEENS,0.0,0.0,9499.0,0.0,687599.0,773107.0,177518931.0,6428089.0,142600.0,535500.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121996,
NYA,New York & Atlantic Railway Company,01,1998,36,NEW YORK,81,QUEENS,7642.0,0.0,0.0,0.0,7642.0,4052.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA011998,
LI,Long Island Rail Road,01,1998,36,NEW YORK,81,QUEENS,0.0,688400.0,0.0,0.0,688400.0,858060.0,174871824.0,6230735.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011998,
NYA,New York & Atlantic Railway Company,02,1998,36,NEW YORK,81,QUEENS,7373.0,0.0,0.0,0.0,7373.0,5019.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA021998,
LI,Long Island Rail Road,02,1998,36,NEW YORK,81,QUEENS,0.0,619300.0,0.0,0.0,619300.0,904458.0,154942434.0,5530323.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI021998,
NYA,New York & Atlantic Railway Company,03,1998,36,NEW YORK,81,QUEENS,8235.0,0.0,0.0,0.0,8235.0,5910.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA031998,
LI,Long Island Rail Road,03,1998,36,NEW YORK,81,QUEENS,0.0,693700.0,0.0,0.0,693700.0,1081588.0,182770905.0,6523729.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI031998,
NYA,New York & Atlantic Railway Company,04,1998,36,NEW YORK,81,QUEENS,8729.0,0.0,0.0,0.0,8729.0,5452.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA041998,"IN THE MONTH OF APRIL, 1998 THERE WAS AN INCREASE IN FREIGHT TRAIN MILES AND A SLIGHT DECREASE IN RAILROAD WORKER HOURS.  THE DECREASE IN RAILROAD WORKER HOURS COULD POSSIBLY BE CONTRIBUTED TO A SHORTER MONTH THAN NORMAL."
LI,Long Island Rail Road,04,1998,36,NEW YORK,81,QUEENS,0.0,674700.0,0.0,0.0,674700.0,1058217.0,182116914.0,6473815.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041998,
NYA,New York & Atlantic Railway Company,05,1998,36,NEW YORK,81,QUEENS,9133.0,0.0,0.0,0.0,9133.0,5107.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA051998,"IN THE MONTH OF MAY THERE WAS AN  INCREASE IN FREIGHT TRAIN MILES THAT HAS POSSIBLY BEEN  BROUGHT ON TO MORE TRAFFIC.  RAILROAD WORKER HOURS TOOK A SLIGHT DECREASE WHICH MAY HAVE BEEN CONTRIBUTED TO EMPLOYEE VACATIONS, INJURY TIME OFF, ETC."
LI,Long Island Rail Road,05,1998,36,NEW YORK,81,QUEENS,0.0,672800.0,0.0,0.0,672800.0,876475.0,176074965.0,6204542.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051998,
LI,Long Island Rail Road,06,1998,36,NEW YORK,81,QUEENS,0.0,683700.0,0.0,0.0,683700.0,1095928.0,193387706.0,6793004.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061998,
NYA,New York & Atlantic Railway Company,06,1998,36,NEW YORK,81,QUEENS,9435.0,0.0,0.0,0.0,9435.0,5913.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA061998,
LI,Long Island Rail Road,07,1998,36,NEW YORK,81,QUEENS,0.0,709500.0,0.0,0.0,709500.0,1090542.0,199564702.0,6929445.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071998,
NYA,New York & Atlantic Railway Company,07,1998,36,NEW YORK,81,QUEENS,9463.0,0.0,0.0,0.0,9463.0,5787.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA071998,"IN THE MONTH OF JULY, 1998 WE HAD A MINIMAL INCREASE IN FREIGHT TRAIN MILES AND A SLIGHT DECREASE IN RAILROAD WORKER HOURS.  THE DECREASE IN RAILROAD WORKER HOURS COULD POSSIBLY BE CONTRIBUTED TO EMPLOYEE VACATIONS, AN INCREASE IN PERSONAL DAYS TAKEN"
LI,Long Island Rail Road,08,1998,36,NEW YORK,81,QUEENS,0.0,687700.0,0.0,0.0,687700.0,1044246.0,187365509.0,6504321.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081998,
NYA,New York & Atlantic Railway Company,08,1998,36,NEW YORK,81,QUEENS,8884.0,0.0,0.0,0.0,8884.0,5651.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA081998,
LI,Long Island Rail Road,09,1998,36,NEW YORK,81,QUEENS,0.0,672400.0,0.0,0.0,672400.0,967611.0,188833303.0,6549622.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091998,
NYA,New York & Atlantic Railway Company,09,1998,36,NEW YORK,81,QUEENS,10121.0,0.0,0.0,0.0,10121.0,5937.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA091998,
LI,Long Island Rail Road,10,1998,36,NEW YORK,81,QUEENS,0.0,694700.0,0.0,0.0,694700.0,929076.0,189787230.0,6755612.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101998,
NYA,New York & Atlantic Railway Company,10,1998,36,NEW YORK,81,QUEENS,10283.0,0.0,0.0,0.0,10283.0,6187.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA101998,
NYA,New York & Atlantic Railway Company,11,1998,36,NEW YORK,81,QUEENS,7886.0,0.0,0.0,0.0,7886.0,5715.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA111998,"IN THE MONTH OF NOVEMBER THERE WAS A SUBSTANTIAL DECREASE IN FREIGHT TRAIN MILES.  THE DECREASE IS POSSIBLEY DUE TO HOLIDAY, CLASSROOM TRAINING PERFORMED FOR TRAIN CREWS, AND A SLIGHT DECREASE IN FREIGHT MOVEMENT."
LI,Long Island Rail Road,11,1998,36,NEW YORK,81,QUEENS,0.0,660200.0,0.0,0.0,660200.0,990620.0,170316024.0,6084377.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111998,
NYA,New York & Atlantic Railway Company,12,1998,36,NEW YORK,81,QUEENS,8659.0,0.0,0.0,0.0,8659.0,5978.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA121998,
LI,Long Island Rail Road,12,1998,36,NEW YORK,81,QUEENS,0.0,696100.0,0.0,0.0,696100.0,956019.0,193522930.0,6835174.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121998,
LI,Long Island Rail Road,01,1997,36,NEW YORK,81,QUEENS,380.0,688400.0,9263.0,0.0,698043.0,916654.0,175459086.0,6296828.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011997,
LI,Long Island Rail Road,02,1997,36,NEW YORK,81,QUEENS,380.0,612000.0,8193.0,0.0,620573.0,899162.0,151155823.0,5426582.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI021997,
LI,Long Island Rail Road,03,1997,36,NEW YORK,81,QUEENS,380.0,680300.0,9150.0,0.0,689830.0,1012743.0,174090334.0,6237041.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI031997,
LI,Long Island Rail Road,04,1997,36,NEW YORK,81,QUEENS,380.0,675700.0,9085.0,0.0,685165.0,966111.0,177772949.0,6415002.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041997,
NYA,New York & Atlantic Railway Company,05,1997,36,NEW YORK,81,QUEENS,5600.0,0.0,1680.0,0.0,7280.0,1744.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA051997,
LI,Long Island Rail Road,05,1997,36,NEW YORK,81,QUEENS,0.0,679700.0,0.0,0.0,679700.0,1057002.0,176634887.0,6288684.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051997,
NYA,New York & Atlantic Railway Company,06,1997,36,NEW YORK,103,SUFFOLK,7850.0,0.0,3120.0,0.0,10970.0,4316.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA061997,
LI,Long Island Rail Road,06,1997,36,NEW YORK,81,QUEENS,0.0,669100.0,0.0,0.0,669100.0,961567.0,184871167.0,6547225.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061997,
NYA,New York & Atlantic Railway Company,07,1997,36,NEW YORK,81,QUEENS,13020.0,0.0,3120.0,0.0,16140.0,4258.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA071997,
LI,Long Island Rail Road,07,1997,36,NEW YORK,81,QUEENS,0.0,693000.0,0.0,0.0,693000.0,949515.0,193219701.0,6733162.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071997,
NYA,New York & Atlantic Railway Company,08,1997,36,NEW YORK,81,QUEENS,9900.0,0.0,3882.0,0.0,13782.0,4740.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA081997,
LI,Long Island Rail Road,08,1997,36,NEW YORK,81,QUEENS,0.0,682900.0,0.0,0.0,682900.0,1024540.0,183573472.0,6369222.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081997,
LI,Long Island Rail Road,09,1997,36,NEW YORK,81,QUEENS,0.0,668100.0,0.0,0.0,668100.0,999977.0,179390554.0,6356269.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091997,
NYA,New York & Atlantic Railway Company,09,1997,36,NEW YORK,81,QUEENS,8860.0,0.0,3120.0,0.0,11980.0,3468.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA091997,
LI,Long Island Rail Road,10,1997,36,NEW YORK,81,QUEENS,0.0,703100.0,0.0,0.0,703100.0,979624.0,190292478.0,6747508.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101997,
NYA,New York & Atlantic Railway Company,10,1997,36,NEW YORK,81,QUEENS,8770.0,0.0,0.0,0.0,8770.0,4624.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA101997,"PLEASE EXCUSE US ONCE AGAIN FOR NOT HAVING THIS DOCUMENT NOTARIZED, WE ARE STILL IN THE PROCESS OF HAVING THE OFFICE MANAGER BECOME A NOTARY.  IT IS ANTICIPATED THAT THIS WILL TAKE PLACE BY THE SECOND TO THRID WEEK IN NOVEMBER, 1997.  WE THANK YOU FO"
LI,Long Island Rail Road,11,1997,36,NEW YORK,81,QUEENS,0.0,646300.0,0.0,0.0,646300.0,987719.0,160334853.0,5710126.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111997,
NYA,New York & Atlantic Railway Company,11,1997,36,NEW YORK,81,QUEENS,7765.0,0.0,0.0,0.0,7765.0,4591.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA111997,
LI,Long Island Rail Road,12,1997,36,NEW YORK,81,QUEENS,0.0,697600.0,0.0,0.0,697600.0,922632.0,189124458.0,6673463.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121997,
LI,Long Island Rail Road,12,1999,36,NEW YORK,81,QUEENS,0.0,699000.0,0.0,0.0,699000.0,973580.0,198604902.0,7287685.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI121999,
NYA,New York & Atlantic Railway Company,12,1999,36,NEW YORK,81,QUEENS,7720.0,0.0,0.0,0.0,7720.0,6224.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA121999,
LI,Long Island Rail Road,11,1999,36,NEW YORK,81,QUEENS,0.0,666600.0,0.0,0.0,666600.0,998242.0,181613716.0,6742639.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI111999,
NYA,New York & Atlantic Railway Company,11,1999,36,NEW YORK,81,QUEENS,8707.0,0.0,0.0,0.0,8707.0,6600.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA111999,"IN THE MONTH OF NOVEMBER, THERE WAS A DECREASE IN RAILROAD WORKER HOURS AND FREIGHT TRAIN MILES.  THIS DECREASE WAS POSSIBLY CONTRIBUTED TO EMPLOYEE VACATIONS AND HOLIDAYS THAT WERE TAKEN.  ADDITIONALLY, THE DECREASE MAY HAVE BEEN CAUSED BY A SLIGHT"
LI,Long Island Rail Road,10,1999,36,NEW YORK,81,QUEENS,0.0,681700.0,0.0,0.0,681700.0,1080981.0,190879786.0,6981496.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI101999,
NYA,New York & Atlantic Railway Company,10,1999,36,NEW YORK,81,QUEENS,10463.0,0.0,0.0,0.0,10463.0,7479.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA101999,IN THE MONTH OF OCTOBER WE HAD A SLIGHT INCREASE IN RAILROAD WORKER HOURS AND A SLIGHT DECREASE IN FREIGHT TRAIN MILES.  THE INCREASE IN RAILROAD WORKER HOURS WAS POSSIBLY CONTRIBUTED TO EXTRA WORK AVAILABLE TO EMPLOYEES.
LI,Long Island Rail Road,09,1999,36,NEW YORK,81,QUEENS,0.0,673400.0,0.0,0.0,673400.0,995365.0,186244851.0,6839482.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI091999,
NYA,New York & Atlantic Railway Company,09,1999,36,NEW YORK,81,QUEENS,10495.0,0.0,0.0,0.0,10495.0,6973.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA091999,
LI,Long Island Rail Road,08,1999,36,NEW YORK,81,QUEENS,0.0,707200.0,0.0,0.0,707200.0,995565.0,196028178.0,7112317.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI081999,
NYA,New York & Atlantic Railway Company,08,1999,36,NEW YORK,81,QUEENS,9310.0,0.0,0.0,0.0,9310.0,7303.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA081999,
NYA,New York & Atlantic Railway Company,07,1999,36,NEW YORK,81,QUEENS,8415.0,0.0,0.0,0.0,8415.0,7302.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA071999,
LI,Long Island Rail Road,07,1999,36,NEW YORK,81,QUEENS,0.0,698500.0,0.0,0.0,698500.0,1072597.0,199520637.0,7157191.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI071999,
NYA,New York & Atlantic Railway Company,06,1999,36,NEW YORK,81,QUEENS,9379.0,0.0,0.0,0.0,9379.0,7306.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA061999,IN THE MONTH OF JUNE WE HAD A SLIGHT INCREASE IN FREIGHT TRAIN MILES AND A DECREASE IN RAILROAD WORKER HOURS.  THE DECREASE IN RAILROAD WORKER HOURS WAS POSSIBLY DUE TO VACATION TIME AND PERSONAL DAYS TAKEN BY EMPLOYEES.  THE INCREASE IN FREIGHT TRAI
LI,Long Island Rail Road,06,1999,36,NEW YORK,81,QUEENS,0.0,692300.0,0.0,0.0,692300.0,1017808.0,198133697.0,7272633.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI061999,
NYA,New York & Atlantic Railway Company,05,1999,36,NEW YORK,81,QUEENS,8849.0,0.0,0.0,0.0,8849.0,6649.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA051999,"IN THE MONTH OF MAY 1999 RAILROAD WORKER HOURS AND FREIGHT TRAIN MILES DECREASED, THE DECREASE MAY POSSIBLY BE CONTRIBUTED TO HOLIDAYS, PERSONAL AND VACATION DAYS USED AS WELL AS SLIGHTLY LESS TRAFFIC MOVEMENT."
LI,Long Island Rail Road,05,1999,36,NEW YORK,81,QUEENS,0.0,686100.0,0.0,0.0,686100.0,754217.0,180501944.0,6651117.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI051999,
LI,Long Island Rail Road,04,1999,36,NEW YORK,81,QUEENS,0.0,679200.0,0.0,0.0,679200.0,1067695.0,184408879.0,6807312.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI041999,
NYA,New York & Atlantic Railway Company,04,1999,36,NEW YORK,81,QUEENS,9177.0,0.0,0.0,0.0,9177.0,6977.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA041999,IN THE MONTH OF APRIL THERE WAS A SLIGHT DECREASE BOTH IN RAILROAD WORKER HOURS AND FREIGHT TRAIN MILES.  THE DECREASE MAY HAVE BEEN CAUSED BY THE HOLIDAY AND A SLIGHT DECREASE IN FREIGHT MOVEMENT DURING THIS MONTH.
LI,Long Island Rail Road,03,1999,36,NEW YORK,81,QUEENS,0.0,703200.0,0.0,0.0,703200.0,1140050.0,189769707.0,7057761.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI031999,
NYA,New York & Atlantic Railway Company,03,1999,36,NEW YORK,81,QUEENS,10776.0,0.0,0.0,0.0,10776.0,7256.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA031999,
LI,Long Island Rail Road,02,1999,36,NEW YORK,81,QUEENS,0.0,620600.0,0.0,0.0,620600.0,933647.0,158038578.0,5853469.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI021999,
NYA,New York & Atlantic Railway Company,02,1999,36,NEW YORK,81,QUEENS,8892.0,0.0,0.0,0.0,8892.0,6160.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA021999,
LI,Long Island Rail Road,01,1999,36,NEW YORK,81,QUEENS,0.0,675700.0,0.0,0.0,675700.0,832767.0,174945453.0,6350220.0,0.0,0.0,3L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011999,
NYA,New York & Atlantic Railway Company,01,1999,36,NEW YORK,81,QUEENS,8531.0,0.0,0.0,0.0,8531.0,5774.0,0.0,0.0,0.0,0.0,3L,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA011999,
LI,Long Island Rail Road,01,1982,36,NEW YORK,81,QUEENS,0.0,0.0,68486.0,0.0,722450.0,1179307.0,189285000.0,6806000.0,192859.0,461105.0,1L,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI011982,
